Country Code,Country name,SI.POV.GAPS,SH.STA.MMRT.NE,SP.POP.GROW,SL.UEM.TOTL.ZS,SP.URB.TOTL.IN.ZS,EN.POP.DNST,NY.GDP.MKTP.CD,SE.ADT.LITR.ZS,SH.STA.MMRT,AG.LND.TOTL.K2,SP.RUR.TOTL.ZS,NY.GNP.MKTP.CD,IT.CEL.SETS.P2,SH.DYN.MORT,SH.STA.STNT.ZS
MEX,Mexico,,54.0,1.2327842554984587,5.300000190734863,77.825,58.346689472465854,1035870880242.3759,,50.0,1943950.0,22.174999999999997,1024005064242.3759,80.5504308132367,16.6,
WSM,Samoa,,,0.37211177822553043,,20.078,64.69293286219082,594897906.2969944,,100.0,2830.0,79.922,578242083.4127473,91.4349386337195,18.9,
TUR,Turkey,,,1.2532974114998303,11.899999618530273,70.487,94.52896196873823,731144392556.3395,,20.0,769630.0,29.513000000000005,723786771980.5325,84.904001349785,16.3,
ALB,Albania,,,0.36145067800325253,,52.322,116.94467153284671,11858216877.411377,,27.0,27400.0,47.678,11753670224.794289,84.0241376856733,15.0,
OMN,Oman,,,2.558808373009724,,73.188,8.990096930533118,57849155212.74402,,32.0,309500.0,26.811999999999998,54687155212.74402,165.543238206822,9.4,
TUV,Tuvalu,,,0.2139256151248461,,50.148,327.56666666666666,31351969.218511663,,,30.0,49.852,50920665.60320873,16.2816729418948,31.1,
ITA,Italy,,,0.4817649943623981,8.399999618530273,68.22,205.62788128102264,2043639726121.0525,,4.0,294140.0,31.78,2033384199805.2632,149.626310766118,3.9,
BRN,Brunei Darussalam,,,1.7914958545316768,,75.597,75.69639468690703,12369689791.727781,,24.0,5270.0,24.403000000000006,,109.070490323874,7.4,
TUN,Tunisia,,,1.0434280682023465,,66.098,67.90100411946447,44238228307.95026,,56.0,155360.0,33.902,41981766103.11583,106.042133267894,17.2,
HUN,Hungary,,,-0.2260138756896976,11.199999809265137,68.965,110.46087484811665,128631634125.22844,,21.0,90530.0,31.034999999999997,122372443974.22333,120.31500519099,6.6,
OEC,High income: OECD,,,0.4675502394818807,8.441481072731657,80.02228662536608,33.543312754264505,40827087310941.805,,12.5969909648,30824200.0,19.979258903014667,41124151018706.5,106.8726779256777,5.549253284419634,
RUS,Russian Federation,,17.0,0.007046471482324337,7.5,73.652,8.665880598673617,1487515608183.4353,,34.0,16376870.0,26.348,1431124439596.9355,166.264882920572,12.5,
LMC,Lower middle income,,,1.957987421901592,,38.31353170963173,124.29248686029905,4181266871836.3916,70.9475643435471,260.0,20066857.0,61.703744769506386,4244867176728.3994,69.93928434603247,64.97015563282154,36.03638
BRB,Barbados,,,0.2127890255206263,,43.889,635.6534883720931,4109500000.0,,51.0,430.0,56.111,,128.072190860166,19.3,
BRA,Brazil,,,0.875786278800929,,84.335,23.04489787715943,2143035333258.2432,,56.0,8459420.0,15.665000000000006,2104365502024.6702,104.102440531496,16.8,
CIV,Cote d'Ivoire,,,1.9841815815460615,,50.557,62.0685534591195,22920506111.831894,,400.0,318000.0,49.443,21924901675.279366,79.0313206132396,116.7,
SRB,Serbia,,,-0.4020059008747185,19.2,56.033,83.36880859821633,38444296921.43068,,12.0,87460.0,43.967,37543996012.11677,122.080353509641,7.4,
GNQ,Equatorial Guinea,,,2.7921866963711666,,39.337,24.969732620320855,14500472161.871233,,240.0,28050.0,60.663,9338294833.165083,57.0087706899333,122.0,
USA,United States,,,0.836905132542329,9.600000381469727,82.143,33.81824481657123,14447100000000.0,,21.0,9147420.0,17.857,14635600000000.0,89.8564509528051,7.5,
QAT,Qatar,,,9.602200062389892,,98.655,151.7509059534081,127332413912.71928,,7.0,11590.0,1.3449999999999989,125699413912.71928,124.313378549949,8.1,
LVA,Latvia,,,-0.704344542039101,18.700000762939453,67.716,36.008491476358955,24009680459.986805,,34.0,62180.0,32.284000000000006,24516542558.2053,102.399580828219,8.9,
AZE,Azerbaijan,,,1.1897877078600734,,53.401,109.59007504236263,52905998878.714264,,43.0,82620.0,46.599,49437414042.2351,99.045798099498,46.4,
GNB,Guinea-Bissau,,,2.0741278807686654,,43.22,53.88421052631579,835390892.9883193,,790.0,28120.0,56.78,834474436.1768183,,161.7,
SWZ,Swaziland,16.0,,1.1431200481551445,,21.316,61.366627906976746,3697606785.266363,,320.0,17200.0,78.684,3471506785.2663627,61.194581031587,109.2,
TON,Tonga,,,0.5193265259659223,,23.368,144.525,357482867.85918266,,110.0,720.0,76.632,361710596.8198894,52.1824367179842,15.7,
CAN,Canada,,,1.1686402565047298,8.0,80.554,3.7528062321369857,1577040082217.7634,,12.0,9093510.0,19.445999999999998,1549652177640.3564,70.6636669933406,5.6,
UKR,Ukraine,,,-0.397285236005943,,68.685,79.18024580542705,136418622767.35455,,32.0,579320.0,31.314999999999998,134409632746.14508,118.639224337599,10.7,
KOR,"Korea, Rep.",,,0.46251299587100736,3.700000047683716,82.933,508.85684860968075,1014890141871.1439,,16.0,97100.0,17.066999999999993,1016168707634.9728,105.362110464842,4.9,
CAF,Central African Republic,,,1.9021401030538398,,38.849,7.064514109602235,1984747842.4886146,,890.0,622980.0,61.151,1981315419.9736292,22.2499580213908,164.6,
CHE,Switzerland,,,1.0574547425306688,4.199999809265137,73.638,195.653825,529394883629.8077,,8.0,40000.0,26.361999999999995,570227956801.9231,125.831900503085,4.5,
CYP,Cyprus,,,1.200860328002113,6.199999809265137,70.311,119.44231601731602,23132450331.125828,,10.0,9240.0,29.688999999999993,22539470198.675495,93.6958103451557,3.4,
BIH,Bosnia and Herzegovina,,,-0.20016393871309054,27.200000762939453,47.733,73.72841176470588,16647485125.490976,,8.0,51000.0,52.267,16925800956.380043,82.7156849369533,7.900001,
SGP,Singapore,,,1.770661206529187,,100.0,7252.428571428572,213154518683.1818,,3.0,700.0,0.0,209448545335.79263,145.182719941617,2.6,
SOM,Somalia,,,2.287533516197026,,37.289,14.873708037109063,,,1000.0,627340.0,62.711,,6.94683197883327,180.0,
UZB,Uzbekistan,,,2.822849683404245,,36.204,67.14245416078984,39332771014.012955,,28.0,425400.0,63.796,40492271014.012955,76.3426033920864,49.6,
ERI,Eritrea,,,3.008010841760144,,20.9,52.01659405940594,2117008130.0813007,,240.0,101000.0,79.1,2097108130.0813007,3.52657834247868,69.8,
POL,Poland,,,0.08405025662326963,9.600000381469727,60.945,125.52164036817884,469781791044.7761,,5.0,304200.0,39.055,452854427860.6965,122.665120206413,6.1,
HIC,High income,,,0.6203991632610268,8.451124955288948,80.23021357875668,33.181102595696046,43119536666909.125,98.2835709910953,13.7312102186,33992732.0,19.766797001936137,43333962997572.375,110.40811704985316,6.073916751941829,
KWT,Kuwait,,,3.3607360305249085,,98.242,153.57643097643097,124348317665.04051,,14.0,17820.0,1.7579999999999956,132166317665.04053,160.775698899271,11.0,
EAP,East Asia & Pacific (developing only),,,0.7027221480411185,,47.55839740246923,123.7003322894097,7636449774118.265,93.7741864895531,83.0606262054,15853650.0,52.441219497449424,7563890194079.95,70.56186495692477,22.120127206667526,12.82003
EAS,East Asia & Pacific (all income levels),,,0.636001264499825,,51.69521834557757,90.51533254396027,16290198580380.506,,78.2687779481,24323100.0,48.31300881272166,16329540633410.488,74.38351854853813,20.9252365925248,
GAB,Gabon,,,1.8739546366465485,,85.838,5.842601001280708,13199637409.64295,,230.0,257670.0,14.162000000000006,11423647726.584507,106.943843854017,67.4,
CYM,Cayman Islands,,,0.8339855290509784,,100.0,234.29166666666666,,,,240.0,0.0,,177.647163435888,,
EST,Estonia,,,-0.008207632207167392,16.899999618530273,69.461,31.615027129039866,18822715730.263157,,2.0,42390.0,30.539,17884157806.57895,123.239110010886,4.1,
MWI,Malawi,,,3.1256946162921864,,15.543,158.04880144251166,5054150505.868584,,460.0,94280.0,84.457,4927773457.407267,20.9207252127581,89.0,47.8
ESP,Spain,,,0.3530722692211977,20.100000381469727,77.284,92.36361467522053,1383344736842.1052,,6.0,498800.0,22.715999999999994,1363088157894.7368,111.988715234843,4.5,
IRQ,Iraq,,,3.023599002700572,,66.536,73.74936222140357,81112411282.05128,,63.0,434320.0,33.464,79076711282.05128,73.4551289197944,38.6,
SLV,El Salvador,,,0.5273047627871537,,64.28,298.88962355212357,21427900000.0,,81.0,20720.0,35.72,20877300000.0,124.339491421999,16.3,
MLI,Mali,16.36,,3.038554388800512,,34.277,12.596242388480482,9422377318.885302,,540.0,1220190.0,65.723,9003419864.85032,48.409079123885,178.9,
IND,India,7.49,,1.387477694381851,,30.93,411.8856605195094,1684323716502.5166,,200.0,2973190.0,69.07,1667006726885.943,61.4226032976993,63.4,
IRL,Ireland,,,0.3450912596187255,13.5,61.898,64.94928146320221,205252607859.2105,,6.0,68890.0,38.102,170132806421.05264,105.180742298485,4.1,
IRN,"Iran, Islamic Rep.",,,1.1372260094318898,,68.938,45.42300205704461,,,21.0,1628550.0,31.061999999999998,,73.0689625478701,26.2,
ABW,Aruba,,,0.8183137677232339,,46.777,597.1555555555556,,,,180.0,53.223,,122.618338791307,,
HPC,Heavily indebted poor countries (HIPC),,,4.189310811387429,,31.272170725918627,31.405376810662283,430784251577.6935,,480.0,19750370.0,68.69920074101695,414267076792.36975,37.4234298026377,110.3563096992277,
SLE,Sierra Leone,,,2.2098752202706815,,38.876,81.92594247416923,1909761901.7495494,,890.0,71620.0,61.124,1909748553.6269538,34.0858581864687,188.8,
KNA,St. Kitts and Nevis,,,1.2481679795866303,,31.94,201.54615384615386,673200093.3188872,,,260.0,68.06,639039851.4670353,152.665928781344,8.1,
PAN,Panama,2.09,,1.5739312041201765,6.5,74.611,47.30723701910143,26777100000.0,,92.0,74340.0,25.388999999999996,24915800000.0,188.987437514573,20.0,
SDN,Sudan,,,1.900952717042728,,33.084,18.329941498316497,66996504055.52904,,730.0,2376000.0,66.916,60402501829.84867,41.5440290020599,87.7,
SLB,Solomon Islands,,,2.640340977653664,,20.005,19.226438013576278,678625481.6867517,,93.0,27990.0,79.995,554718748.5786608,27.873373124122,22.2,
NZL,New Zealand,,,1.1976742729306247,6.5,86.194,16.5880521058828,142476978417.2662,,15.0,263310.0,13.805999999999997,137900000000.0,107.826313100142,6.0,
MCO,Monaco,,,0.08476492370101657,,100.0,17703.5,,,,2.0,0.0,,66.1281667466885,4.0,
SSF,Sub-Saharan Africa (all income levels),,,3.691739739771151,,36.0392645486254,36.15910738293399,1117880676752.1697,62.58778959,500.0,23615950.0,63.994751931133116,1058681693761.5737,45.09205392931447,112.2319469403597,
JPN,Japan,,,-0.08431016327410751,5.0,90.541,349.6583237311385,5488416495784.917,,5.0,364500.0,9.459000000000003,5628049669628.617,97.4325116536079,3.2,
KGZ,Kyrgyz Republic,,,1.1928644288063117,8.6,35.304,28.404066736183523,4794361821.206113,,71.0,191800.0,64.696,4450449837.312207,98.8986962112383,31.7,
ARB,Arab World,,,5.124821537302566,,56.36737233449841,25.52400234043834,1987306716745.7837,,230.0,13621380.0,44.26775614751808,2099072045360.2668,87.76326851927485,48.257709734211794,
JAM,Jamaica,,,0.24824481523393443,,51.992,249.51985226223454,13872093023.255814,,110.0,10830.0,48.008,13342093023.255814,116.086633890929,19.0,
NCL,New Caledonia,,,0.5765576895610526,,61.899,13.512035010940918,,,,18280.0,38.101,,88.0180970223622,,
ARE,United Arab Emirates,,,7.932946308894251,,84.042,89.85275119617225,297648476848.07837,,12.0,83600.0,15.957999999999998,297548476848.07837,145.453539749377,7.0,
ARG,Argentina,0.65,,0.8696088838626048,,92.349,14.76688115935674,368710961381.4411,,77.0,2736690.0,7.650999999999996,358594578479.18054,132.880086040969,14.5,
SWE,Sweden,,,0.8525246287653125,8.399999618530273,85.056,22.854525515426232,461939112343.96674,,4.0,410340.0,14.944000000000003,471224549237.1706,116.052977034308,2.9,
BHS,"Bahamas, The",,,1.3267275716108835,,84.064,34.25344655344655,7771258000.0,,47.0,10010.0,15.936000000000007,7427835764.0,124.936055786769,16.2,
BHR,Bahrain,,,7.592401073477498,,88.618,1660.3092105263158,22945456866.562412,,20.0,760.0,11.382000000000005,20572456866.562412,124.184223769352,10.2,
ARM,Armenia,,,0.22965661502555024,,64.066,108.56994382022472,9371175469.969082,,30.0,28480.0,35.934,9709821794.66159,125.008537964187,18.3,20.8
PNG,Papua New Guinea,,,2.284559769906922,,12.432,15.144340414256062,9480047958.808386,,230.0,452860.0,87.568,9262469909.671902,27.8361615020473,59.5,
CUB,Cuba,,43.0,-0.04128663198145357,,75.215,105.76831078541902,,,73.0,106440.0,24.784999999999997,,8.90936996773577,5.9,
